sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG00537	-0.098487	0.131107	-0.017572	-0.025556	0.000325	0.000211	-0.001791	0.003084	-0.000843	-0.002458
HG00542	-0.097080	0.132121	-0.019887	-0.036279	-0.002765	-0.001716	-0.000573	-0.000643	0.000022	0.002210
HG00543	-0.100030	0.126061	-0.031767	-0.011626	0.001688	-0.002049	0.000042	-0.001049	0.001400	0.000205
HG00551	-0.065932	-0.084288	-0.044568	-0.031538	0.003436	0.003481	0.005368	-0.008875	0.002339	-0.003986
HG00553	0.033822	-0.042977	-0.038268	0.023804	0.025544	-0.000111	-0.012472	-0.012732	0.001809	0.022454
HG00554	-0.067232	-0.084673	-0.025810	-0.033873	0.002861	-0.003239	-0.003478	-0.003244	0.001271	0.002863
HG00556	-0.098240	0.125710	-0.005864	-0.034831	0.001759	-0.003556	-0.000655	0.000119	0.001640	-0.006008
HG00557	-0.103098	0.152940	-0.017862	-0.037326	0.001822	0.000553	0.002336	0.002308	-0.002036	0.002191
HG00559	-0.100013	0.131236	-0.013644	-0.019609	-0.004219	-0.002399	-0.002864	-0.003553	-0.002157	0.000154
HG00560	-0.102226	0.133162	-0.018112	-0.020198	-0.003372	0.000706	-0.003510	0.000267	-0.000758	-0.000509
HG00565	-0.098353	0.141011	-0.021136	-0.030636	0.000390	0.000546	-0.001177	-0.000035	-0.001913	0.000479
HG00566	-0.102205	0.120998	-0.014024	-0.031511	-0.003366	-0.001138	0.001989	-0.001135	-0.000571	0.001845
HG00580	-0.105217	0.132758	-0.024345	0.000846	0.000234	-0.002894	0.003131	-0.000192	0.001666	0.001651
HG00581	-0.096234	0.121651	-0.017555	-0.028054	-0.002071	0.003336	0.000756	0.000289	-0.000530	-0.002953
HG00583	-0.097055	0.143854	-0.016747	-0.032627	0.000766	0.003861	0.001790	-0.004302	-0.002147	0.002258
HG00584	-0.105729	0.145665	-0.012768	-0.018501	-0.002324	-0.000879	0.001064	0.000814	0.001197	0.000071
HG00589	-0.096545	0.127272	-0.015879	-0.006924	-0.002990	0.000297	0.000481	0.002906	0.003808	0.002225
HG00590	-0.096344	0.121121	-0.008277	-0.030329	0.000006	-0.001537	-0.001961	0.002039	0.000858	0.001265
HG00592	-0.096708	0.125018	-0.009988	-0.021072	-0.000295	-0.002619	0.002150	-0.000913	-0.001693	0.001408
HG00593	-0.098255	0.139217	-0.026943	-0.028170	0.001174	-0.000309	0.001512	-0.003544	0.002087	-0.000091
HG00595	-0.103030	0.141135	-0.008419	-0.015787	-0.001175	-0.002684	0.000192	-0.000858	0.002525	0.001291
HG00596	-0.106157	0.134232	-0.017668	-0.005027	-0.000911	0.001180	-0.001638	0.001381	-0.001555	0.000151
HG00598	-0.096191	0.135086	-0.011431	-0.019433	0.001110	0.005245	-0.008633	0.001848	-0.011385	-0.007970
HG00599	-0.098621	0.136610	-0.022246	-0.039677	-0.005213	0.001794	0.000965	-0.002706	0.004478	-0.001764
HG00607	-0.101592	0.123897	-0.018616	-0.009641	-0.000799	-0.002326	0.002804	0.000296	-0.002493	-0.000688
HG00608	-0.103892	0.130538	-0.020254	-0.029748	-0.000620	-0.000233	0.001122	-0.001205	0.000754	0.001461
HG00610	-0.099835	0.128633	-0.000015	-0.008612	0.000261	0.003451	-0.004074	0.001963	-0.004071	0.001680
HG00611	-0.092682	0.121629	-0.012922	-0.016685	0.002177	-0.000518	0.001304	-0.001050	-0.000407	-0.000776
HG00613	-0.097262	0.137214	0.001271	-0.029519	0.001626	0.005843	0.001200	0.002360	-0.007674	0.000867
HG00614	-0.093099	0.128489	-0.019313	-0.023748	-0.000233	-0.001599	0.001387	-0.001993	-0.004232	0.002949
HG00619	-0.102472	0.143652	-0.028614	-0.021092	0.000295	-0.001633	0.000411	0.001584	-0.000055	-0.000062
HG00620	-0.099369	0.135761	-0.023666	-0.031698	-0.002668	0.003805	-0.001996	0.001765	-0.001104	0.001062
HG00622	-0.098375	0.129712	-0.021334	-0.016261	0.001801	-0.007188	-0.000984	-0.001012	-0.003717	0.000326
HG00623	-0.093231	0.135553	-0.016947	-0.032423	0.000732	0.000326	0.000078	-0.001023	0.006179	0.002540
HG00625	-0.100307	0.125145	-0.011068	-0.028983	-0.000652	0.003339	-0.001407	0.002210	0.002092	-0.001649
HG00626	-0.097347	0.110933	-0.015192	-0.010966	0.002297	-0.003092	-0.000879	0.002439	-0.004549	0.000294
HG00628	-0.093026	0.124540	-0.012887	-0.019309	0.001840	-0.001706	0.004686	-0.001894	0.004634	-0.001469
HG00629	-0.108143	0.115527	-0.024977	-0.011430	-0.000915	-0.000550	0.000543	0.000125	0.001666	0.002011
HG00631	-0.094409	0.137151	-0.031210	-0.038258	-0.000298	-0.001023	0.004112	-0.002461	-0.000702	0.001057
HG00632	-0.106524	0.146338	-0.022425	-0.015768	-0.002040	0.000533	0.002870	-0.002148	0.006591	0.001745
HG00634	-0.099123	0.123290	-0.014835	0.007392	0.000476	-0.002309	0.002293	-0.000084	-0.000245	0.000250
HG00637	-0.036986	-0.052132	-0.035461	0.001041	-0.007798	0.008247	-0.002782	-0.001633	0.002386	0.005031
HG00638	-0.010964	-0.034268	-0.053988	0.049405	0.002986	-0.027177	0.001351	0.000138	0.003283	0.005727
HG00640	-0.069472	-0.076077	-0.038049	-0.021835	0.002336	0.004211	-0.005125	0.001964	-0.003729	-0.000919
HG00641	-0.045513	-0.080693	-0.040631	-0.004186	0.006967	0.008982	0.001267	0.000478	0.002028	0.005109
HG00650	-0.101713	0.121132	-0.017058	-0.023433	-0.000802	0.002273	0.003183	0.000042	0.003316	-0.001409
HG00651	-0.091873	0.133248	-0.015676	-0.023760	0.002684	-0.003535	0.001921	-0.001533	0.000109	0.001905
HG00653	-0.100505	0.136019	0.000490	-0.025089	-0.004848	0.001345	0.001411	-0.000346	-0.001416	0.001077
HG00654	-0.098261	0.139501	0.010154	-0.026205	0.000056	0.001959	0.001093	0.000522	-0.000926	-0.002923
HG00656	-0.101398	0.133882	0.000898	-0.024783	-0.003331	-0.001380	0.002084	0.000179	0.001410	0.002505
HG00657	-0.092693	0.122494	-0.022019	-0.031096	-0.001641	-0.000897	0.000663	-0.000918	0.003751	-0.000359
HG00662	-0.100100	0.131806	-0.018198	-0.027044	-0.004647	0.000783	0.003070	-0.001673	-0.000761	0.001182
HG00663	-0.097628	0.137221	-0.027879	-0.029290	0.000653	-0.002609	0.001631	-0.001428	-0.002242	0.001733
HG00671	-0.103536	0.132249	-0.016680	-0.023468	-0.001333	-0.001416	-0.000634	0.002309	0.000935	-0.000599
HG00672	-0.095921	0.122834	-0.008455	-0.001087	-0.003426	-0.002582	0.000942	-0.000978	-0.004084	-0.000867
HG00674	-0.099348	0.126423	-0.012787	0.003438	0.000923	-0.005842	0.005471	-0.000764	0.004264	-0.001877
HG00675	-0.103788	0.130540	-0.012116	-0.037689	-0.002247	0.004795	0.000002	-0.000040	0.001830	0.000564
HG00683	-0.101147	0.139623	-0.022115	-0.030161	-0.000220	-0.000545	0.002089	-0.001209	0.000970	-0.001973
HG00684	-0.099567	0.140185	-0.023771	-0.017483	-0.001140	-0.000752	0.002253	-0.002023	0.002021	0.000907
HG00689	-0.097436	0.117153	-0.016059	-0.032655	0.003585	-0.002429	0.002831	0.001477	0.003023	0.001867
HG00690	-0.094940	0.115099	-0.010256	-0.021896	-0.001553	0.000393	-0.000859	0.000335	0.004242	-0.001426
HG00692	-0.097753	0.130507	-0.015565	-0.017659	-0.001401	0.002962	-0.000207	-0.002016	-0.002325	0.000266
HG00693	-0.099316	0.128612	-0.026823	-0.028265	-0.001772	0.003339	0.000324	0.000047	-0.000304	-0.000229
HG00698	-0.099133	0.124755	-0.011310	-0.005450	-0.003585	-0.002270	0.000424	-0.000937	-0.002470	0.000972
HG00699	-0.099381	0.131001	-0.012176	-0.018169	-0.003340	-0.001859	-0.001697	-0.001139	-0.001086	0.002369
HG00701	-0.096729	0.123986	-0.022890	-0.029046	0.000444	0.001971	-0.001176	-0.001042	-0.000242	0.000754
HG00704	-0.107263	0.128622	-0.018730	-0.009623	-0.000010	-0.002473	-0.000734	0.002952	-0.003349	0.000553
HG00705	-0.097407	0.122537	-0.015733	-0.031008	-0.000580	-0.002874	0.003356	-0.001312	-0.001938	-0.002297
HG00707	-0.097604	0.124267	-0.011525	-0.016097	0.000677	0.001553	0.000864	-0.003225	-0.000322	0.002393
HG00708	-0.096642	0.134647	-0.020165	-0.021561	0.000520	0.004190	0.002039	0.001180	-0.001316	-0.000377
HG00717	-0.094446	0.132663	-0.024135	-0.020683	0.001404	0.001747	-0.000556	0.001156	0.004683	-0.001024
HG00728	-0.104079	0.139627	-0.015453	-0.027444	0.001541	0.001638	-0.004759	0.001312	-0.005235	0.000457
HG00729	-0.104413	0.133412	-0.014416	-0.018401	-0.002231	-0.001179	-0.001207	0.000680	-0.001245	0.001032
HG00731	-0.067175	-0.102627	-0.054416	-0.066192	-0.000140	0.002761	0.001854	0.000986	0.000638	-0.001116
HG00732	-0.060637	-0.081931	-0.027553	-0.032534	-0.001826	0.001985	-0.002667	-0.006757	-0.004271	0.004049
HG00734	-0.022668	-0.055818	-0.039055	0.009338	0.004137	0.002878	0.004992	0.002484	0.002619	0.001635
HG00736	-0.072008	-0.084386	-0.040585	-0.011881	0.003566	-0.004021	0.003184	-0.001103	0.004306	0.000064
HG00737	-0.054076	-0.077629	-0.041931	0.004662	-0.000252	0.000374	0.000589	0.000136	0.003591	-0.006106
HG00739	-0.071565	-0.087474	-0.021757	-0.042058	0.001032	-0.000841	-0.000557	-0.000595	-0.005185	0.003625
HG00740	-0.054883	-0.061991	-0.044514	0.025702	0.001020	0.002001	0.007717	0.002781	-0.003898	0.010943
HG00742	-0.046370	-0.068676	-0.026223	-0.035823	-0.002431	0.006428	0.001091	-0.006981	0.001014	0.001838
HG00743	-0.057660	-0.075439	-0.048238	0.011555	-0.003972	-0.002725	0.001592	-0.002882	-0.001564	-0.000043
HG00759	-0.107149	0.140397	-0.020804	-0.039920	-0.002314	0.001628	-0.002181	0.000223	0.004912	0.001775
HG00766	-0.099065	0.143766	-0.002877	-0.039919	-0.000541	0.000898	-0.000960	0.001365	-0.000993	-0.000349
HG00844	-0.101134	0.148348	-0.011153	-0.037695	-0.001050	0.003668	-0.000935	-0.000273	0.000878	-0.000277
HG00851	-0.097974	0.152044	-0.013939	-0.036800	0.002014	-0.001536	0.006921	-0.005116	0.003809	0.002269
HG00864	-0.098293	0.129724	-0.005912	-0.034147	-0.002718	0.002308	0.002385	0.002639	-0.000783	0.001051
HG00867	-0.092311	0.137887	-0.005167	-0.028575	-0.002700	0.004054	0.002651	-0.003866	0.000869	0.002523
HG00879	-0.093521	0.127541	-0.006930	-0.009606	0.000150	0.002590	0.001890	0.000912	0.002415	-0.000519
HG00881	-0.101003	0.143181	-0.011663	-0.028652	0.001686	0.005347	-0.001541	-0.001721	-0.000004	-0.002127
HG00956	-0.096495	0.142479	-0.024517	-0.038606	0.005665	0.001640	0.000960	-0.002986	-0.003522	0.002835
HG00978	-0.098921	0.128887	-0.022193	-0.016498	0.000324	0.001685	0.001416	-0.000322	-0.000308	0.002743
HG00982	-0.091228	0.123077	-0.018386	-0.001355	0.002519	-0.002972	0.000332	0.000033	-0.002901	0.003109
HG01028	-0.103403	0.152917	-0.006450	-0.021537	0.000456	0.004078	0.002125	-0.002429	0.001433	0.000753
HG01029	-0.097522	0.144390	-0.003688	-0.012486	-0.000908	0.000721	0.003774	-0.002214	-0.001712	0.003552
HG01031	-0.094232	0.135397	-0.016654	-0.027272	0.000025	0.001377	0.001107	-0.002018	0.003805	-0.000526
HG01046	-0.095495	0.124377	-0.008912	-0.007086	0.000954	-0.002828	0.001780	-0.001819	0.002132	0.005875
HG01047	-0.069445	-0.077332	-0.029530	-0.011861	-0.001910	0.001014	-0.000836	0.000437	-0.000126	0.003505
HG01048	-0.069518	-0.034077	-0.064092	0.048538	-0.002564	-0.001261	-0.000445	0.000601	-0.003268	-0.001238
HG01049	0.044682	-0.032113	-0.027528	0.017863	0.034508	0.012805	0.004350	0.010204	-0.004692	-0.013090
HG01051	-0.048144	-0.061185	-0.042529	-0.005839	-0.002919	0.008487	0.003219	-0.001180	-0.000095	-0.002350
HG01052	-0.010277	-0.058938	-0.026824	-0.023154	-0.000566	0.005011	-0.005930	-0.000983	-0.002857	0.007943
HG01054	-0.066190	-0.068665	-0.055926	0.039087	-0.005432	0.003993	0.001535	-0.003454	0.000614	-0.001637
HG01055	-0.046749	-0.079061	-0.068944	-0.001209	0.005470	-0.002546	0.001712	-0.001120	0.002088	-0.007334
HG01058	-0.064330	-0.045317	-0.066284	0.021937	0.000309	-0.004250	0.001002	-0.004234	-0.000217	0.006442
HG01060	-0.064602	-0.069420	-0.029415	-0.028357	0.000849	-0.001415	0.003195	-0.000047	0.001401	0.003040
HG01061	-0.053409	-0.079133	-0.041434	-0.043217	-0.000671	0.003401	0.004205	0.002652	-0.002302	-0.001171
HG01063	0.021903	-0.065301	-0.035075	-0.024315	-0.004465	0.010776	0.001863	-0.005913	0.006522	-0.003845
HG01064	-0.061117	-0.041046	-0.057106	0.030399	-0.001053	0.000989	-0.003227	-0.000448	-0.000956	0.000439
HG01066	-0.070853	-0.052553	-0.072045	0.021257	0.001002	0.000247	-0.000946	0.000972	-0.003357	0.004330
HG01067	-0.062621	-0.092646	-0.027867	-0.040008	0.000853	-0.000419	-0.001165	-0.000687	0.002632	0.000055
HG01069	-0.067875	-0.076190	-0.037916	-0.035985	-0.002917	-0.000403	-0.004444	0.001790	0.000328	-0.000118
HG01070	-0.047963	-0.061681	-0.031709	0.005363	0.002508	0.001158	0.002719	-0.001411	0.006947	0.001330
HG01072	-0.072279	-0.061648	-0.058462	0.038060	-0.001412	-0.000116	0.000922	0.001066	-0.001387	0.003811
HG01073	-0.049248	-0.022865	-0.057285	0.058206	-0.004909	0.001658	0.003546	-0.002516	0.002194	0.001222
HG01075	-0.074726	-0.088858	-0.039817	-0.033176	0.001043	0.003452	-0.000475	-0.002689	-0.000099	0.002256
HG01077	-0.064854	-0.085964	-0.041104	-0.018673	0.001740	0.001397	0.003608	-0.001058	0.001128	0.003370
HG01079	-0.079738	-0.072741	-0.046405	-0.031493	-0.005633	0.003824	0.000316	-0.001741	0.002408	-0.000114
HG01080	-0.066512	-0.072210	-0.048115	-0.008242	0.002977	0.003297	0.000428	0.000409	-0.003425	0.001791
HG01082	-0.085041	-0.032207	-0.073592	0.097850	-0.001689	-0.001415	-0.005410	0.002333	-0.005751	-0.001672
HG01083	0.025091	-0.040445	-0.041102	0.006560	-0.018804	0.029367	0.000557	-0.008064	0.009301	0.006392
HG01085	-0.074525	-0.064157	-0.048221	-0.004559	0.002482	-0.000264	-0.000828	0.000907	0.001761	0.004957
HG01086	-0.069629	-0.059792	-0.063032	0.009471	0.001627	-0.001757	0.003746	0.001182	0.002449	0.004336
HG01088	-0.001431	-0.070306	-0.024425	-0.017155	-0.001755	0.014023	-0.003387	0.002157	0.003372	-0.000582
HG01089	-0.054215	-0.083536	-0.030776	-0.021432	0.006677	-0.000259	0.004450	-0.005910	0.007043	-0.001851
HG01092	-0.018404	-0.057032	-0.047258	-0.003755	-0.000104	-0.000567	0.000769	-0.003200	0.001177	0.004284
HG01094	-0.044506	-0.063835	-0.034482	-0.000845	0.008240	-0.005279	0.005920	0.006098	0.007227	-0.002511
HG01095	-0.052614	-0.092506	-0.039680	-0.040397	0.000241	0.001631	-0.004992	-0.003585	-0.003073	-0.001871
HG01097	-0.047691	-0.060810	-0.045273	-0.018506	-0.002931	0.002272	0.000457	0.003944	0.001130	-0.001141
HG01098	-0.030997	-0.073496	-0.050726	0.043668	-0.002085	0.011089	-0.001260	0.003262	0.006909	-0.001462
HG01101	0.010805	-0.034292	-0.043155	0.012941	0.002620	0.004005	-0.004338	-0.004265	-0.000873	0.009916
HG01102	0.063073	-0.044388	-0.011471	0.007589	-0.002266	-0.001787	0.006229	0.012316	0.009292	-0.000850
HG01104	-0.071867	-0.085556	-0.037015	-0.022100	-0.000169	0.001664	0.002823	-0.001269	0.002449	-0.000448
HG01105	-0.062889	-0.088396	-0.019415	-0.046719	-0.001707	-0.004839	0.002589	-0.004050	0.005400	0.001561
HG01107	-0.042024	-0.088190	-0.034866	-0.031798	-0.003657	0.006710	-0.001461	-0.002188	-0.002271	-0.002808
HG01108	0.141413	-0.022759	-0.010762	0.003235	-0.025393	0.014139	-0.000047	0.012500	-0.000654	0.008368
HG01110	-0.076308	-0.054233	-0.062893	0.065997	-0.002130	-0.003788	0.000766	0.001779	0.003654	-0.003332
HG01111	-0.067183	-0.061448	-0.041465	0.017871	-0.001692	0.000754	-0.004876	0.002124	0.004437	-0.002696
HG01112	-0.061439	-0.086527	-0.034247	-0.043771	0.000149	-0.002836	0.004345	-0.004135	-0.001152	0.003320
HG01113	-0.073107	-0.048245	-0.054987	0.032060	0.001470	0.001402	-0.002316	-0.002838	-0.000641	0.000805
HG01119	-0.084573	-0.032044	-0.066496	0.081659	0.001105	0.002409	-0.002057	0.004025	-0.000174	0.001120
HG01121	-0.080839	-0.053076	-0.070913	0.094508	0.000610	0.006809	-0.004216	0.001006	-0.000526	-0.001059
HG01122	-0.064774	-0.033501	-0.065024	0.105340	0.003718	0.004105	-0.003447	0.005987	-0.003552	0.005146
HG01124	-0.061507	-0.068821	-0.039531	0.010330	-0.005527	0.007488	0.001640	0.003894	0.005012	-0.001459
HG01125	-0.070188	-0.075386	-0.040576	-0.014656	-0.004677	-0.003843	-0.004890	-0.002979	-0.001015	-0.000370
HG01130	-0.071312	-0.065658	-0.042486	-0.003592	0.000454	0.002401	-0.001860	-0.001210	-0.002040	0.002228
HG01131	-0.036766	-0.068595	-0.047702	0.006845	-0.002057	0.005060	-0.000317	0.000716	0.002082	-0.007538
HG01133	-0.086842	-0.050046	-0.082473	0.138765	0.005114	0.010161	-0.000451	0.000027	0.000649	-0.000605
HG01134	-0.064774	-0.094588	-0.032937	-0.037363	0.001776	0.002017	0.003916	-0.002693	-0.003122	-0.004730
HG01136	-0.002147	-0.028543	-0.053553	0.093013	-0.000036	-0.003809	0.004884	0.004507	0.005155	0.003057
HG01137	-0.053345	-0.044327	-0.063784	0.087137	0.009279	0.004139	-0.003373	-0.001192	-0.003263	0.006920
HG01139	-0.064018	-0.064810	-0.035619	0.005414	0.000358	0.007992	0.014252	0.012610	-0.000563	-0.000775
HG01140	-0.082743	-0.046526	-0.047278	0.062075	-0.001322	0.005976	-0.000182	-0.000786	-0.000692	0.001016
HG01142	-0.005369	-0.053400	-0.034993	-0.000883	-0.002328	-0.000807	-0.005841	0.003745	-0.008597	0.004308
HG01148	-0.075323	-0.071802	-0.038326	-0.011852	0.000118	-0.002052	0.001166	-0.001799	0.003452	0.000637
HG01149	-0.079999	-0.048289	-0.050407	0.054158	0.001651	0.000288	-0.003005	-0.001609	-0.002210	0.002441
HG01161	-0.053442	-0.067239	-0.051094	-0.006345	-0.003041	0.009915	-0.003189	-0.008057	-0.004556	-0.003465
HG01162	-0.060719	-0.074797	-0.039092	0.002915	0.000455	0.001298	-0.001692	-0.001662	0.003667	-0.004336
HG01164	-0.072930	-0.063441	-0.060966	0.028317	0.002825	0.000341	-0.005061	0.001903	-0.001557	0.000145
HG01167	-0.023344	-0.084974	-0.035796	-0.012911	-0.000846	0.005798	-0.003609	0.004077	0.000344	0.001489
HG01168	-0.053466	-0.062152	-0.032750	-0.020883	-0.001116	-0.001160	-0.004753	-0.002008	-0.006039	-0.002430
HG01170	-0.033937	-0.049591	-0.043114	0.005986	-0.006180	0.010201	0.000040	-0.000474	0.002849	-0.014725
HG01171	-0.068589	-0.057111	-0.058639	0.055000	-0.000606	0.001086	-0.004481	-0.001456	-0.004280	0.000344
HG01173	-0.053471	-0.087879	-0.033884	-0.035087	-0.003711	0.002056	0.000714	-0.001936	0.000979	-0.000774
HG01174	-0.063806	-0.090390	-0.034794	-0.027204	0.000915	0.000827	-0.001421	-0.000866	0.000545	0.000745
HG01176	-0.043950	-0.068986	-0.042670	0.014960	-0.004142	-0.000077	0.003081	0.000502	0.008109	-0.002477
HG01177	-0.053574	-0.090223	-0.046468	-0.007288	0.000820	0.005026	-0.002009	0.008611	0.003214	-0.001752
HG01182	-0.041687	-0.078739	-0.040954	-0.015495	0.001598	0.002204	0.001118	-0.001847	0.000287	-0.001031
HG01183	-0.037229	-0.095097	-0.037773	-0.043142	0.001181	-0.001587	-0.005936	0.000886	-0.006835	-0.005433
HG01187	-0.060410	-0.024234	-0.052851	0.061008	0.005152	0.001778	0.000640	0.002358	0.000454	0.003793
HG01188	-0.002425	-0.073718	-0.013245	-0.007590	-0.003949	0.004752	0.002492	0.004304	-0.007098	0.002857
HG01190	-0.019194	-0.085237	-0.043712	-0.022300	-0.007205	0.000568	-0.002975	0.003181	-0.000519	-0.000949
HG01191	-0.027265	-0.013304	-0.061439	0.088825	-0.004841	0.025323	0.002951	-0.005620	0.007093	0.001124
HG01197	-0.056642	-0.049763	-0.063771	0.073626	-0.001543	0.001147	-0.002354	-0.000297	-0.003769	0.001118
HG01198	-0.014920	-0.057762	-0.037978	-0.010391	0.004171	-0.014043	-0.000339	-0.004522	-0.001946	-0.001644
HG01200	-0.061100	-0.059760	-0.045927	-0.016021	0.003247	-0.000463	-0.001124	-0.003283	-0.001843	0.002894
HG01204	-0.070564	-0.076674	-0.054311	-0.013928	-0.001630	0.001247	-0.000015	-0.000515	-0.001802	0.002260
HG01205	-0.077788	-0.081420	-0.033279	-0.035590	0.000457	0.004742	-0.001164	0.000386	0.003339	-0.000358
HG01241	0.079032	-0.036865	-0.020639	-0.024969	0.019357	-0.035590	0.004642	-0.005244	0.016888	-0.016255
HG01242	0.180632	-0.004684	-0.007244	-0.008413	0.021774	-0.041697	0.005351	0.007096	-0.002750	0.007409
HG01247	-0.004665	-0.057918	-0.044301	-0.013075	-0.015774	0.002216	0.002318	-0.009581	0.006849	0.001836
HG01248	-0.051449	-0.099425	-0.026696	-0.044074	-0.000643	0.000582	0.004039	-0.001772	-0.000241	-0.002525
HG01250	-0.073317	-0.072597	-0.028880	-0.007357	0.004586	0.002411	-0.001526	-0.000205	0.003073	-0.000512
HG01251	-0.081987	-0.049131	-0.066007	0.073585	0.001383	-0.001673	-0.004166	0.003154	0.000730	0.002374
HG01253	-0.072718	-0.086563	-0.048494	0.004111	0.001262	0.005534	-0.001390	0.003309	-0.005662	-0.003969
HG01254	-0.056508	-0.045182	-0.044489	0.070604	0.000703	0.000823	0.001510	0.000527	-0.004236	-0.001246
HG01256	-0.070724	-0.068619	-0.022678	0.001939	-0.002552	0.000605	-0.004747	0.003878	0.002252	0.001861
HG01257	-0.050812	-0.083340	-0.020575	-0.002690	0.000257	0.002042	0.000106	0.003236	0.003034	-0.001787
HG01259	-0.064371	-0.082639	-0.027977	-0.036491	-0.000431	-0.001515	-0.001365	0.000853	0.007531	0.002800
HG01260	-0.053569	-0.025393	-0.074351	0.109596	0.006040	-0.005241	-0.004064	-0.001955	0.000686	-0.001997
HG01269	-0.084264	-0.059194	-0.048955	0.023115	0.000904	0.000651	-0.003618	0.001605	-0.001081	0.002625
HG01271	-0.060482	-0.076351	-0.037172	-0.011890	0.000165	-0.004988	-0.004478	0.002459	0.010487	-0.001502
HG01272	0.015967	-0.001331	-0.036495	0.088773	-0.007758	-0.008466	-0.005367	0.001773	0.006835	-0.019333
HG01275	-0.088369	-0.086482	-0.036024	-0.050999	-0.000255	-0.002589	-0.001173	0.002031	-0.000956	0.000727
HG01277	-0.069341	-0.062589	-0.054479	0.034832	-0.000090	0.006259	0.001842	-0.001126	-0.003008	0.000637
HG01280	-0.063165	-0.085770	-0.046347	-0.036349	0.001954	0.007695	-0.003094	-0.001019	0.002869	0.000086
HG01281	-0.067028	-0.081912	-0.034903	-0.031045	-0.001840	0.006114	0.001571	-0.001622	0.000291	-0.000616
HG01284	-0.079948	-0.080247	-0.024463	-0.032255	-0.001737	0.004299	0.003048	-0.001966	0.001090	0.001335
HG01286	0.044836	-0.050065	-0.032589	0.000753	-0.001768	0.004972	-0.000403	-0.021519	-0.004831	0.013115
HG01302	-0.055380	-0.078124	-0.053909	-0.004442	0.000388	0.004921	0.001477	-0.003817	0.001934	0.003116
HG01303	-0.035356	-0.098232	-0.037088	-0.045089	-0.000053	0.006117	-0.000506	-0.003500	0.004622	0.003016
HG01305	0.048711	-0.047361	-0.032564	-0.004271	-0.005067	-0.016400	-0.001557	0.001239	0.000480	0.007275
HG01308	-0.003569	-0.068565	-0.042316	-0.040094	-0.005162	0.023962	-0.002219	0.004125	0.003427	0.002315
HG01311	-0.061614	-0.069636	-0.041199	-0.041550	0.003232	0.005089	0.000259	-0.001716	0.004182	0.005321
HG01312	-0.069136	-0.061759	-0.038902	-0.008193	-0.001349	0.002110	-0.000631	-0.000269	-0.003479	0.000974
HG01323	-0.070164	-0.059622	-0.053592	0.029230	0.000804	-0.001491	-0.001535	-0.001360	0.002642	0.000444
