sample_id	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
HG00537	-0.095824	0.128713	-0.022089	-0.020043	0.000135	-0.001332	0.000135	-0.002530	-0.002634	-0.003204
HG00542	-0.096525	0.134704	-0.019490	-0.032340	-0.001818	-0.003082	-0.000497	0.000026	-0.000505	0.002724
HG00543	-0.101885	0.125988	-0.034528	-0.010006	0.002097	-0.003007	-0.000651	-0.000400	0.000065	0.001308
HG00551	-0.063370	-0.085384	-0.048399	-0.028745	0.003289	0.001255	-0.000693	0.008699	0.003863	-0.004368
HG00553	0.033883	-0.043029	-0.032636	0.027129	0.025516	-0.004282	-0.020384	-0.001093	0.003945	0.014641
HG00554	-0.067727	-0.084927	-0.029286	-0.034485	0.003335	-0.003145	-0.004142	-0.000410	0.003280	0.001909
HG00556	-0.100366	0.125467	-0.007137	-0.033626	0.003290	-0.004027	0.001580	-0.002298	0.002418	-0.002820
HG00557	-0.106624	0.160212	-0.019890	-0.037882	0.002206	-0.002081	0.004834	0.000139	-0.002720	0.002368
HG00559	-0.098775	0.131394	-0.014937	-0.015918	-0.004389	-0.001124	-0.002769	0.002875	-0.001874	-0.000807
HG00560	-0.101723	0.135814	-0.024229	-0.019320	-0.004094	0.000765	-0.002087	-0.002440	-0.001470	-0.002244
HG00565	-0.098015	0.142168	-0.027985	-0.027149	0.000404	0.001451	-0.000308	0.000059	-0.000667	0.001738
HG00566	-0.100923	0.124908	-0.018665	-0.031377	-0.003369	-0.000953	-0.000468	0.000924	0.000791	0.002410
HG00580	-0.104285	0.132119	-0.021666	0.004065	0.000529	-0.002693	0.001736	0.000746	0.000660	0.003903
HG00581	-0.099372	0.124540	-0.022851	-0.029663	-0.003611	0.003262	-0.000787	0.000966	0.002643	-0.000149
HG00583	-0.096168	0.144646	-0.017853	-0.029681	0.000514	0.004732	-0.002094	0.004328	0.000674	0.002692
HG00584	-0.107380	0.147080	-0.017649	-0.020691	-0.003541	-0.000828	0.000967	-0.001262	0.000205	0.000407
HG00589	-0.097621	0.130329	-0.017673	-0.005420	-0.002957	0.000671	-0.000085	-0.002685	0.001768	0.001277
HG00590	-0.094756	0.121949	-0.009703	-0.028698	0.000182	-0.002063	-0.001027	-0.003110	-0.000464	-0.000484
HG00592	-0.094938	0.124577	-0.011298	-0.019572	-0.000247	-0.002358	0.001232	0.003659	-0.001804	0.000351
HG00593	-0.098903	0.141981	-0.026495	-0.025083	0.001326	-0.001554	0.000683	0.002832	0.004212	-0.000136
HG00595	-0.104808	0.146437	-0.011891	-0.017160	-0.001524	-0.000198	-0.001423	-0.001394	0.002083	0.001670
HG00596	-0.107033	0.134306	-0.019163	-0.001100	-0.000706	0.000934	-0.000848	-0.001101	-0.003083	-0.000829
HG00598	-0.093802	0.135491	-0.016981	-0.016197	0.000376	0.005413	-0.004948	-0.001110	-0.011163	-0.007640
HG00599	-0.098698	0.140250	-0.027137	-0.037521	-0.005200	0.004271	-0.000969	0.003279	0.003164	-0.002020
HG00607	-0.102573	0.125365	-0.020647	-0.006497	0.000548	-0.002230	0.002546	0.001513	-0.000121	-0.000470
HG00608	-0.105862	0.135895	-0.024800	-0.028619	-0.000221	0.001354	0.000205	0.000741	0.000372	0.003508
HG00610	-0.101309	0.129268	0.001542	-0.010840	-0.000589	0.003790	-0.001320	-0.001328	-0.005097	0.001194
HG00611	-0.094341	0.122886	-0.012184	-0.015057	0.002556	-0.001331	0.002036	0.001375	-0.000034	-0.001080
HG00613	-0.096737	0.134205	0.001834	-0.023823	0.002714	0.004184	0.003541	0.000344	-0.005810	0.002904
HG00614	-0.093802	0.133248	-0.019326	-0.021882	0.001571	-0.001336	0.000542	0.003980	-0.002484	0.002739
HG00619	-0.102782	0.146724	-0.030415	-0.019691	-0.000248	-0.001324	0.000935	-0.001383	-0.000737	0.000015
HG00620	-0.099349	0.137408	-0.028019	-0.025521	-0.002736	0.003829	-0.000508	-0.002882	-0.002140	0.000467
HG00622	-0.097762	0.132828	-0.025866	-0.011983	0.001627	-0.007419	-0.000818	0.000950	-0.003306	-0.001456
HG00623	-0.092687	0.135181	-0.019915	-0.029696	0.001807	-0.002231	-0.002416	-0.002136	0.005015	0.002436
HG00625	-0.102010	0.128495	-0.014464	-0.027885	-0.002151	0.002603	-0.001329	-0.003474	0.001635	-0.002177
HG00626	-0.097801	0.108450	-0.018505	-0.008659	0.001459	-0.003123	0.001639	0.000923	-0.004881	0.000632
HG00628	-0.093361	0.123976	-0.015526	-0.019635	0.003315	-0.000117	0.002057	0.003142	0.005308	0.000316
HG00629	-0.109248	0.124655	-0.024528	-0.008685	-0.001242	0.000579	-0.000003	0.000465	0.000488	0.002216
HG00631	-0.094590	0.139214	-0.032152	-0.032490	-0.000174	-0.000157	0.001527	0.001798	-0.000404	0.002981
HG00632	-0.106922	0.149628	-0.020534	-0.013490	-0.003174	-0.001865	0.001014	0.000649	0.008686	-0.000899
HG00634	-0.098475	0.118341	-0.010889	0.003730	0.000261	-0.002900	0.001820	0.001992	-0.000653	0.001454
HG00637	-0.037462	-0.050157	-0.030624	0.002976	-0.006123	0.008339	-0.005486	0.001245	0.001360	0.002514
HG00638	-0.012822	-0.033507	-0.049194	0.054001	0.005144	-0.026256	0.001954	-0.000818	0.008240	0.003774
HG00640	-0.072235	-0.074819	-0.036070	-0.026365	0.001420	0.003143	-0.002198	-0.000794	-0.004692	0.000280
HG00641	-0.044684	-0.083733	-0.044969	-0.000021	0.009324	0.008977	-0.003790	0.001788	0.000228	0.004289
HG00650	-0.103205	0.124954	-0.015479	-0.020634	0.000441	0.003419	0.002150	0.001166	0.001046	-0.001835
HG00651	-0.093145	0.133109	-0.018722	-0.016698	0.002713	-0.002194	0.000550	0.000394	0.002740	0.002450
HG00653	-0.101633	0.132595	0.000157	-0.026423	-0.005238	-0.000968	0.001881	0.001782	-0.002162	0.000466
HG00654	-0.100768	0.144017	0.006671	-0.029618	-0.001155	0.001750	0.000596	0.001776	-0.000817	-0.003265
HG00656	-0.101951	0.138444	-0.004356	-0.025636	-0.003062	-0.000902	0.001140	0.000434	0.001941	0.003740
HG00657	-0.092281	0.124910	-0.020542	-0.031191	-0.001241	0.000826	0.000636	-0.000829	0.003935	0.000172
HG00662	-0.101700	0.136936	-0.018885	-0.024604	-0.004770	-0.001135	0.002465	0.003287	-0.000536	0.002006
HG00663	-0.099475	0.142125	-0.030982	-0.029898	-0.000568	-0.001211	-0.000157	0.003385	-0.000248	0.002002
HG00671	-0.104352	0.139531	-0.017486	-0.022631	-0.000578	0.000582	0.001380	-0.003507	-0.001278	-0.000488
HG00672	-0.098626	0.122777	-0.006607	-0.001465	-0.004726	-0.002460	0.000851	0.002177	-0.002268	-0.001414
HG00674	-0.098636	0.129592	-0.012925	0.007145	0.000482	-0.008881	0.003170	0.001835	0.010592	-0.002195
HG00675	-0.105294	0.130554	-0.013810	-0.038297	-0.002263	0.003995	-0.000468	0.001241	0.000456	0.003828
HG00683	-0.100531	0.138822	-0.024141	-0.026925	0.000311	-0.001131	0.001509	0.002342	0.001159	-0.000837
HG00684	-0.098904	0.134140	-0.021570	-0.012051	-0.000058	-0.000983	0.000993	0.002132	0.002292	0.000682
HG00689	-0.094418	0.120474	-0.019812	-0.029880	0.004812	-0.001702	0.001913	-0.001480	0.003645	0.001104
HG00690	-0.092196	0.116186	-0.009503	-0.021634	-0.002725	0.000336	-0.001667	-0.001784	0.003365	-0.003821
HG00692	-0.096367	0.135486	-0.016919	-0.017479	-0.002193	0.001287	-0.002140	0.003365	0.000883	-0.000736
HG00693	-0.098794	0.126010	-0.025407	-0.029218	-0.002732	0.003321	0.000314	0.001351	0.001022	-0.001031
HG00698	-0.099014	0.126023	-0.008357	-0.003867	-0.003781	-0.001955	0.000963	0.001001	-0.002242	0.001051
HG00699	-0.099841	0.130518	-0.017038	-0.017175	-0.001925	-0.002010	-0.001488	-0.000240	-0.001830	0.002758
HG00701	-0.098558	0.124023	-0.024935	-0.024902	0.000186	0.001889	-0.000819	-0.000689	0.000096	0.001772
HG00704	-0.111005	0.130080	-0.017402	-0.010805	-0.000204	0.000045	0.002462	-0.000770	-0.003378	0.000403
HG00705	-0.098311	0.123428	-0.015154	-0.027292	-0.001308	-0.002612	0.002655	0.002948	-0.000679	-0.001587
HG00707	-0.098302	0.123490	-0.013345	-0.010903	0.001195	0.001592	-0.002960	0.000918	0.000771	0.001745
HG00708	-0.097326	0.133319	-0.018665	-0.016068	0.001848	0.003427	0.001514	0.001298	-0.000330	-0.001654
HG00717	-0.097591	0.133418	-0.023041	-0.022272	0.002665	0.001698	-0.000769	-0.002796	0.007599	-0.000526
HG00728	-0.103708	0.137752	-0.012777	-0.027059	0.000540	0.002465	-0.002087	-0.001297	-0.006011	0.001348
HG00729	-0.107079	0.134784	-0.012889	-0.017417	-0.002348	-0.000763	-0.000705	-0.002987	-0.001947	0.001759
HG00731	-0.064249	-0.101204	-0.060319	-0.059551	0.002058	0.001141	0.001926	-0.000554	-0.000997	-0.002505
HG00732	-0.057860	-0.082370	-0.027623	-0.029808	-0.001080	0.000576	-0.004107	0.005839	-0.000377	0.001878
HG00734	-0.024207	-0.057917	-0.037067	0.014533	0.004499	0.002911	0.002117	-0.002328	0.001113	-0.000090
HG00736	-0.073969	-0.082926	-0.042852	-0.009526	0.005392	-0.004215	0.001993	0.000763	0.005488	0.000921
HG00737	-0.056501	-0.079878	-0.043625	0.008098	-0.000964	0.002974	0.001362	0.001163	0.005504	-0.005653
HG00739	-0.071019	-0.090618	-0.024260	-0.038939	0.000583	-0.002422	0.000750	0.000747	-0.001877	0.003202
HG00740	-0.055456	-0.065691	-0.042509	0.026690	0.001527	0.002928	0.005931	0.001216	-0.000669	0.011850
HG00742	-0.046738	-0.070462	-0.025495	-0.033485	0.001587	0.004429	-0.004790	0.003250	-0.001525	0.000900
HG00743	-0.056850	-0.076648	-0.045534	0.016641	-0.005747	-0.001540	0.000074	0.002669	-0.000147	0.001177
HG00759	-0.108101	0.139409	-0.024883	-0.035075	-0.003262	0.001950	-0.000548	-0.002279	0.003396	0.003506
HG00766	-0.103265	0.146836	-0.004525	-0.039441	0.000284	0.001157	0.001044	-0.000364	0.000705	-0.003520
HG00844	-0.104949	0.149735	-0.010145	-0.038440	-0.001451	0.003672	-0.000801	-0.000365	0.001104	-0.001796
HG00851	-0.100176	0.151560	-0.015891	-0.033331	0.001335	-0.001774	0.000780	0.005410	0.006396	0.001398
HG00864	-0.099891	0.133231	-0.002749	-0.035974	-0.004047	0.002794	0.003255	-0.001128	-0.001400	0.001977
HG00867	-0.095223	0.144369	-0.007346	-0.030772	-0.002579	0.007117	0.000825	0.005275	0.003142	0.001478
HG00879	-0.093065	0.131545	-0.008062	-0.007065	0.000148	0.003154	0.001770	-0.000797	0.002497	0.000169
HG00881	-0.100879	0.145566	-0.012319	-0.028595	0.001081	0.006437	-0.002630	0.000067	0.000330	-0.001402
HG00956	-0.098283	0.144552	-0.028190	-0.036093	0.007078	-0.000982	0.001008	0.003571	0.002419	0.003338
HG00978	-0.100160	0.130590	-0.022924	-0.014825	0.002096	0.002901	0.001328	0.001348	0.001275	0.002229
HG00982	-0.091586	0.119144	-0.020078	0.002708	0.001871	-0.003617	-0.000413	-0.000806	0.000071	0.000315
HG01028	-0.106741	0.159225	-0.008456	-0.020347	0.000551	0.004994	-0.000447	0.002648	0.002622	-0.000457
HG01029	-0.097939	0.147181	-0.003427	-0.011333	0.001863	0.000854	0.001295	0.003810	-0.000020	0.003904
HG01031	-0.092545	0.134061	-0.018335	-0.026005	0.000245	0.003066	0.000029	-0.000199	0.004624	-0.001313
HG01046	-0.096086	0.129593	-0.008791	-0.004325	0.000456	-0.004112	-0.000058	-0.000699	0.005748	0.003657
HG01047	-0.067819	-0.079557	-0.032473	-0.012294	-0.003144	0.002249	-0.000647	-0.002132	0.001644	0.000005
HG01048	-0.068909	-0.033289	-0.060711	0.051915	-0.002569	-0.000342	0.000451	0.001387	-0.005476	-0.000964
HG01049	0.047949	-0.031469	-0.020865	0.018323	0.046429	0.019283	0.017550	-0.004764	0.010854	-0.009621
HG01051	-0.047881	-0.063505	-0.044402	-0.003932	-0.003493	0.010612	-0.000889	0.005221	-0.001265	-0.000976
HG01052	-0.006199	-0.062109	-0.028384	-0.023162	0.000606	0.003842	-0.004299	-0.002890	0.002009	0.007991
HG01054	-0.061439	-0.068183	-0.049219	0.042244	-0.005000	0.002692	-0.001928	0.002948	0.001568	-0.003074
HG01055	-0.044224	-0.078976	-0.065478	0.007830	0.006391	-0.005831	-0.000114	0.000629	0.001906	-0.009594
HG01058	-0.063929	-0.044818	-0.064229	0.023315	-0.001122	-0.003307	-0.001653	0.003615	0.003464	0.009489
HG01060	-0.063161	-0.071560	-0.032264	-0.031140	0.000260	-0.001210	0.002919	0.001845	0.002618	0.002193
HG01061	-0.052096	-0.079032	-0.043400	-0.041596	-0.001619	0.004581	0.003536	0.000018	-0.006196	0.001836
HG01063	0.020492	-0.065524	-0.034597	-0.022148	-0.002806	0.011306	-0.005732	0.004941	0.004311	-0.003645
HG01064	-0.058668	-0.044518	-0.058251	0.038885	0.000825	0.001063	-0.003213	-0.000491	-0.001990	-0.000040
HG01066	-0.067309	-0.053646	-0.069766	0.025579	0.002542	-0.000593	-0.000343	-0.000079	-0.002967	0.003834
HG01067	-0.059342	-0.096880	-0.031286	-0.038536	0.002392	-0.000477	-0.000254	-0.000702	0.003850	-0.001867
HG01069	-0.065728	-0.079479	-0.042434	-0.034778	-0.003562	0.000017	-0.002539	-0.005927	-0.003960	-0.003798
HG01070	-0.046129	-0.056852	-0.029025	0.009368	0.003195	0.005224	0.001474	0.001674	0.011203	0.000287
HG01072	-0.073308	-0.063638	-0.055536	0.039846	-0.003666	-0.001359	-0.000513	-0.000687	0.000379	0.002422
HG01073	-0.049561	-0.019796	-0.047695	0.060957	-0.003541	0.002525	0.003161	0.003523	0.002102	0.000297
HG01075	-0.073319	-0.089977	-0.041102	-0.026597	0.000379	0.003695	-0.001260	0.003437	0.000394	0.004586
HG01077	-0.065784	-0.087727	-0.043872	-0.013808	0.003254	0.002849	0.001006	0.002355	0.006201	0.002616
HG01079	-0.077686	-0.075002	-0.049165	-0.027569	-0.004670	0.005790	-0.001624	0.001346	-0.001437	0.000603
HG01080	-0.062424	-0.076598	-0.048059	-0.011025	0.003195	0.001981	0.001483	0.001449	-0.003914	0.002947
HG01082	-0.086105	-0.034782	-0.063031	0.097803	-0.001201	-0.001828	-0.001968	-0.000604	-0.006339	-0.001944
HG01083	0.026140	-0.043731	-0.038509	0.005049	-0.021985	0.029989	-0.010039	0.000347	0.012470	0.006520
HG01085	-0.073445	-0.063379	-0.047312	0.002231	0.001664	0.003184	-0.001505	-0.000762	0.001561	0.008106
HG01086	-0.069045	-0.061919	-0.060568	0.014223	0.002240	-0.000478	0.002567	0.000639	0.002745	0.005103
HG01088	-0.000339	-0.071255	-0.025344	-0.013719	-0.003849	0.011781	-0.002827	-0.006287	-0.003423	0.001890
HG01089	-0.052893	-0.086321	-0.030771	-0.021072	0.005629	0.003613	-0.000481	0.003892	0.010310	-0.002571
HG01092	-0.019694	-0.059434	-0.054340	0.001805	0.001692	-0.000887	-0.004255	0.000488	-0.001279	0.002773
HG01094	-0.042923	-0.065381	-0.034785	0.004046	0.004160	-0.000085	0.007673	-0.002336	0.005804	-0.002872
HG01095	-0.054497	-0.093262	-0.042232	-0.039988	0.000565	0.001778	-0.005388	0.000591	-0.004831	-0.004173
HG01097	-0.045040	-0.065462	-0.041396	-0.014892	-0.005550	0.005593	0.003443	-0.003271	-0.002099	-0.001156
HG01098	-0.031840	-0.077017	-0.048166	0.046685	-0.002302	0.011667	-0.002707	-0.007239	0.006859	-0.002956
HG01101	0.013149	-0.039188	-0.042395	0.010818	0.007850	-0.000559	-0.005222	0.001283	0.005560	0.008497
HG01102	0.069244	-0.045417	-0.015064	0.012701	0.001953	-0.001152	0.009894	-0.005769	0.009128	-0.002510
HG01104	-0.073370	-0.084655	-0.037452	-0.016863	-0.000310	-0.000968	0.001419	0.001931	0.003217	-0.004218
HG01105	-0.059752	-0.090091	-0.024587	-0.048874	0.000474	-0.005587	0.001151	0.004269	0.008911	-0.000675
HG01107	-0.043035	-0.090093	-0.036670	-0.029602	-0.001828	0.007025	-0.002156	0.002296	0.001140	-0.003324
HG01108	0.138818	-0.023698	-0.013735	0.001621	-0.024514	0.012067	0.002170	-0.014581	-0.000952	0.007391
HG01110	-0.075554	-0.056016	-0.055206	0.074035	-0.000820	-0.002915	0.001399	-0.001719	0.002610	-0.001023
HG01111	-0.066931	-0.062961	-0.037909	0.016522	-0.003444	-0.000510	-0.002373	-0.002872	-0.000492	-0.002777
HG01112	-0.063134	-0.080496	-0.037718	-0.043086	0.000339	-0.001176	0.002673	0.005759	0.005079	0.000665
HG01113	-0.071572	-0.045638	-0.048470	0.040753	0.000971	0.000442	-0.003722	0.000912	-0.005768	0.001732
HG01119	-0.084042	-0.032781	-0.062613	0.083419	0.000783	0.003333	-0.001812	-0.004149	-0.002397	0.001872
HG01121	-0.078785	-0.054373	-0.062160	0.096696	-0.000054	0.006786	-0.002809	-0.000960	-0.002559	-0.002327
HG01122	-0.062147	-0.033022	-0.054700	0.108643	0.005007	0.003488	-0.001488	-0.005961	-0.001882	0.006950
HG01124	-0.059716	-0.073727	-0.036858	0.013901	-0.006023	0.009350	0.001801	-0.004017	0.005462	-0.001866
HG01125	-0.069481	-0.073928	-0.041881	-0.011550	-0.005993	-0.001750	-0.004550	0.000602	-0.002968	0.001693
HG01130	-0.070546	-0.065446	-0.042764	-0.002719	0.002250	0.002447	-0.002204	0.001434	-0.001896	0.003178
HG01131	-0.038401	-0.067211	-0.049545	0.011775	-0.003656	0.006325	-0.000745	-0.000610	0.000052	-0.006657
HG01133	-0.084457	-0.050911	-0.068733	0.138824	0.005539	0.009223	-0.001737	0.001320	0.000249	-0.000826
HG01134	-0.062890	-0.098559	-0.039482	-0.032796	0.002420	0.001211	0.001441	0.005135	-0.000181	-0.002989
HG01136	-0.000666	-0.031322	-0.043795	0.095082	0.001285	-0.003541	0.003191	-0.004279	0.001752	0.000141
HG01137	-0.051668	-0.045232	-0.057928	0.091826	0.008403	0.002678	-0.006222	-0.002804	-0.005526	0.004085
HG01139	-0.064071	-0.066715	-0.032946	0.005247	0.001283	0.012303	0.026860	-0.004321	0.000464	0.004441
HG01140	-0.081568	-0.045133	-0.035688	0.058757	-0.001407	0.004449	-0.000764	0.000513	0.001362	0.000640
HG01142	-0.007472	-0.051396	-0.037667	-0.000050	0.000857	-0.000360	-0.005367	-0.004310	-0.008525	0.001368
HG01148	-0.073490	-0.075809	-0.042823	-0.009178	0.002616	-0.002361	-0.000564	0.000868	0.001353	0.003994
HG01149	-0.078930	-0.046419	-0.043436	0.059959	0.001911	-0.001511	-0.004738	-0.001264	-0.001217	-0.002115
HG01161	-0.051074	-0.068524	-0.050612	-0.004777	-0.001433	0.007102	-0.005010	0.004961	0.000194	-0.006734
HG01162	-0.061664	-0.076495	-0.037886	0.001381	0.002927	0.003380	-0.004448	-0.001747	0.000540	-0.001894
HG01164	-0.072218	-0.064827	-0.057084	0.033847	0.001731	-0.003333	-0.001673	-0.003408	-0.001687	-0.001089
HG01167	-0.020488	-0.090300	-0.037245	-0.009265	0.001146	0.004687	-0.003023	-0.003264	-0.002563	-0.000063
HG01168	-0.053024	-0.064074	-0.032522	-0.020183	0.000083	-0.002469	-0.001489	0.002915	-0.003384	-0.005047
HG01170	-0.033950	-0.050320	-0.040816	0.008308	-0.007504	0.013732	0.000842	0.000293	0.004293	-0.017042
HG01171	-0.067713	-0.054172	-0.049912	0.058026	0.000995	0.000951	-0.001386	0.001618	-0.002508	0.000157
HG01173	-0.052539	-0.088274	-0.035221	-0.035668	-0.002794	0.000967	-0.000409	-0.000374	-0.002593	0.000223
HG01174	-0.063208	-0.092794	-0.038337	-0.024424	0.002540	0.000898	-0.001198	-0.000475	0.002104	0.001299
HG01176	-0.044697	-0.064630	-0.045667	0.017262	-0.002304	-0.001529	0.001621	0.000894	0.004779	-0.003714
HG01177	-0.048816	-0.094613	-0.048314	-0.003015	-0.000224	0.008106	0.001688	-0.009656	0.001905	-0.003675
HG01182	-0.038544	-0.079666	-0.042337	-0.011938	0.001679	0.001190	0.002207	0.004698	0.000138	0.000425
HG01183	-0.037391	-0.094915	-0.042566	-0.044843	-0.000031	0.000820	-0.003021	-0.001565	-0.006073	-0.004905
HG01187	-0.057132	-0.024905	-0.047556	0.062158	0.006056	-0.001579	0.000125	-0.004529	-0.004836	0.002863
HG01188	-0.000689	-0.074873	-0.013067	-0.003092	-0.005844	0.003252	0.006852	-0.003467	-0.004209	-0.002267
HG01190	-0.018634	-0.088130	-0.046963	-0.018883	-0.009376	-0.002463	0.002083	-0.001550	-0.006361	-0.004272
HG01191	-0.026649	-0.015959	-0.053623	0.093221	-0.003445	0.025238	-0.005949	0.001738	0.009931	0.006318
HG01197	-0.056221	-0.052449	-0.063161	0.084580	-0.001495	-0.000939	-0.002206	-0.000497	-0.005782	0.000973
HG01198	-0.012777	-0.062337	-0.038796	-0.009341	0.004659	-0.013609	0.000880	0.002438	-0.003269	0.001826
HG01200	-0.062236	-0.062170	-0.047077	-0.012054	0.003877	-0.000147	-0.004013	0.000443	-0.002350	0.002974
HG01204	-0.068163	-0.073005	-0.053643	-0.009147	0.000163	0.002169	-0.001256	-0.000918	-0.001779	0.002374
HG01205	-0.077132	-0.083219	-0.038335	-0.032303	0.000881	0.004982	-0.002168	0.000030	-0.001786	-0.001545
HG01241	0.082733	-0.038438	-0.021063	-0.021135	0.017014	-0.039968	0.004989	-0.001269	0.022426	-0.025240
HG01242	0.169640	-0.007209	-0.010486	-0.010365	0.022725	-0.041830	0.008957	-0.003614	-0.017975	0.008185
HG01247	-0.003122	-0.059989	-0.044840	-0.008550	-0.016576	0.005178	-0.002568	0.003728	0.007368	0.001432
HG01248	-0.054112	-0.099705	-0.029870	-0.044027	-0.002066	0.000405	0.001888	0.002777	0.001178	0.000023
HG01250	-0.071405	-0.074248	-0.026503	-0.010552	0.004028	0.003761	-0.000373	0.000708	0.001590	-0.001002
HG01251	-0.077576	-0.050128	-0.056573	0.080006	-0.000022	-0.000585	-0.003047	-0.005007	-0.000445	0.001418
HG01253	-0.073637	-0.086945	-0.052497	0.011047	0.003022	0.006580	-0.000350	-0.000776	-0.006195	-0.005149
HG01254	-0.055076	-0.046116	-0.042830	0.072750	0.003909	0.001279	0.001109	0.001318	-0.001467	-0.001814
HG01256	-0.069641	-0.076161	-0.029046	0.003767	-0.003386	0.000129	-0.002476	-0.007385	-0.000745	-0.000723
HG01257	-0.046844	-0.083888	-0.021960	0.001720	-0.002262	0.003093	0.003945	-0.003595	0.006137	-0.003210
HG01259	-0.062223	-0.085817	-0.030430	-0.035193	-0.001304	-0.000698	-0.001214	-0.003423	0.006169	0.001218
HG01260	-0.050008	-0.023308	-0.064891	0.113896	0.006440	-0.007706	-0.002819	0.003236	-0.003966	-0.003222
HG01269	-0.082260	-0.063779	-0.047189	0.022040	0.001048	0.000859	-0.003914	-0.003358	-0.004761	0.002268
HG01271	-0.058436	-0.080164	-0.043084	-0.015840	-0.000603	-0.006267	-0.002805	-0.009455	0.008693	-0.003487
HG01272	0.020934	-0.002258	-0.026933	0.091971	-0.009472	-0.004787	-0.001609	-0.002719	-0.002523	-0.022740
HG01275	-0.087785	-0.089207	-0.043553	-0.051144	0.000657	-0.004205	0.000219	-0.001985	-0.000185	0.000208
HG01277	-0.063932	-0.065107	-0.047230	0.037463	0.001696	0.005863	0.000412	0.001223	-0.003115	0.001315
HG01280	-0.059763	-0.086610	-0.050744	-0.033901	0.000716	0.006784	-0.002956	-0.002289	0.003449	-0.002794
HG01281	-0.068366	-0.084458	-0.040178	-0.030175	-0.001225	0.008721	-0.001854	0.001188	-0.000513	0.000053
HG01284	-0.079946	-0.081368	-0.032574	-0.034889	-0.003007	0.004403	0.002273	0.003029	0.000262	0.000605
HG01286	0.043288	-0.049011	-0.029595	0.006130	0.000520	0.005747	-0.007690	0.008939	0.016570	0.020896
HG01302	-0.057958	-0.080727	-0.054085	0.001850	0.003067	0.002115	-0.002016	0.003510	-0.000219	0.001729
HG01303	-0.035798	-0.102349	-0.040161	-0.045381	0.001154	0.004834	-0.002346	0.001599	0.002356	0.003483
HG01305	0.045017	-0.044730	-0.032377	-0.001314	-0.009614	-0.017099	-0.000114	-0.000596	0.005223	0.007196
HG01308	-0.001282	-0.066849	-0.045370	-0.037369	-0.001339	0.024670	-0.003942	-0.007675	0.003082	0.008007
HG01311	-0.058724	-0.068310	-0.046655	-0.037961	0.005126	0.004599	-0.000533	0.001026	0.006391	0.002060
HG01312	-0.065152	-0.062238	-0.037798	-0.008164	-0.000444	0.003261	0.000224	0.001834	-0.006516	0.002027
HG01323	-0.069530	-0.062771	-0.055084	0.033590	0.001054	-0.001482	-0.002794	-0.001301	0.000796	0.000567
HG01325	0.004560	-0.069286	-0.019747	-0.011325	-0.005328	0.013012	0.000464	-0.003107	0.002293	0.003366
